date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:28:13	691/691	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2261b18a07-2b3%22	https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/cf.svg	C:/My%20Web%20Sites/Dasboard/technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/cf.svg	(from https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
17:28:13	632/632	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2261b18a07-278%22	https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/cf.svg	C:/My%20Web%20Sites/Dasboard/technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/cf.svg	(from https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
17:28:14	487/487	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2261b18a07-1e7%22	https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/cg.svg	C:/My%20Web%20Sites/Dasboard/technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/cg.svg	(from https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
17:28:14	469/469	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2261b18a07-1d5%22	https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/cg.svg	C:/My%20Web%20Sites/Dasboard/technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/cg.svg	(from https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
17:28:15	297/297	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2261b18a07-129%22	https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/ch.svg	C:/My%20Web%20Sites/Dasboard/technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/ch.svg	(from https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
17:28:15	295/295	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2261b18a07-127%22	https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/ch.svg	C:/My%20Web%20Sites/Dasboard/technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/ch.svg	(from https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
17:28:16	280/280	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2261b18a07-118%22	https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/ci.svg	C:/My%20Web%20Sites/Dasboard/technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/ci.svg	(from https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
17:28:16	283/283	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2261b18a07-11b%22	https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/ci.svg	C:/My%20Web%20Sites/Dasboard/technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/ci.svg	(from https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
17:28:17	2097/2097	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2261b18a07-831%22	https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/ck.svg	C:/My%20Web%20Sites/Dasboard/technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/ck.svg	(from https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
17:28:17	2020/2020	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2261b18a07-7e4%22	https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/ck.svg	C:/My%20Web%20Sites/Dasboard/technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/ck.svg	(from https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
17:28:17	563/563	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2261b18a07-233%22	https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/cl.svg	C:/My%20Web%20Sites/Dasboard/technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/cl.svg	(from https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
17:28:18	574/574	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2261b18a07-23e%22	https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/cl.svg	C:/My%20Web%20Sites/Dasboard/technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/cl.svg	(from https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
17:28:18	824/824	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2261b18a07-338%22	https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/cm.svg	C:/My%20Web%20Sites/Dasboard/technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/cm.svg	(from https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
17:28:19	824/824	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2261b18a07-338%22	https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/cm.svg	C:/My%20Web%20Sites/Dasboard/technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/cm.svg	(from https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
17:28:19	801/801	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2261b18a07-321%22	https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/cn.svg	C:/My%20Web%20Sites/Dasboard/technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/cn.svg	(from https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
17:28:19	743/743	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2261b18a07-2e7%22	https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/cn.svg	C:/My%20Web%20Sites/Dasboard/technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/cn.svg	(from https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
17:28:20	289/289	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2261b18a07-121%22	https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/co.svg	C:/My%20Web%20Sites/Dasboard/technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/co.svg	(from https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
17:28:21	289/289	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2261b18a07-121%22	https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/co.svg	C:/My%20Web%20Sites/Dasboard/technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/co.svg	(from https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
17:28:21	293/293	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2261b18a07-125%22	https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/cr.svg	C:/My%20Web%20Sites/Dasboard/technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/cr.svg	(from https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
17:28:21	293/293	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2261b18a07-125%22	https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/cr.svg	C:/My%20Web%20Sites/Dasboard/technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/cr.svg	(from https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
17:28:22	622/622	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2261b18a07-26e%22	https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/cu.svg	C:/My%20Web%20Sites/Dasboard/technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/cu.svg	(from https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
17:28:22	573/573	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2261b18a07-23d%22	https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/cu.svg	C:/My%20Web%20Sites/Dasboard/technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/cu.svg	(from https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
17:28:23	1415/1415	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2261b18a07-587%22	https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/cv.svg	C:/My%20Web%20Sites/Dasboard/technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/cv.svg	(from https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
17:28:23	1357/1357	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2261b18a07-54d%22	https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/cv.svg	C:/My%20Web%20Sites/Dasboard/technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/cv.svg	(from https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
17:28:24	681/681	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2261b18a07-2a9%22	https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/cw.svg	C:/My%20Web%20Sites/Dasboard/technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/cw.svg	(from https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
17:28:25	682/682	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2261b18a07-2aa%22	https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/cw.svg	C:/My%20Web%20Sites/Dasboard/technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/cw.svg	(from https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
17:28:25	2455/2455	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2261b18a07-997%22	https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/cx.svg	C:/My%20Web%20Sites/Dasboard/technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/cx.svg	(from https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
17:28:26	2496/2496	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2261b18a07-9c0%22	https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/cx.svg	C:/My%20Web%20Sites/Dasboard/technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/cx.svg	(from https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
17:28:26	5866/5866	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2261b18a07-16ea%22	https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/cy.svg	C:/My%20Web%20Sites/Dasboard/technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/cy.svg	(from https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
17:28:27	5955/5955	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2261b18a07-1743%22	https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/cy.svg	C:/My%20Web%20Sites/Dasboard/technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/cy.svg	(from https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
17:28:28	484/484	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2261b18a07-1e4%22	https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/cz.svg	C:/My%20Web%20Sites/Dasboard/technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/cz.svg	(from https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
17:28:28	480/480	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2261b18a07-1e0%22	https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/cz.svg	C:/My%20Web%20Sites/Dasboard/technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/cz.svg	(from https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
17:28:28	213/213	---M--	200	added ('OK')	image/svg+xml	etag:%2261b18a07-d5%22	https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/de.svg	C:/My%20Web%20Sites/Dasboard/technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/de.svg	(from https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
17:28:29	221/221	---M--	200	added ('OK')	image/svg+xml	etag:%2261b18a07-dd%22	https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/de.svg	C:/My%20Web%20Sites/Dasboard/technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/de.svg	(from https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
17:28:29	591/591	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2261b18a07-24f%22	https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/dj.svg	C:/My%20Web%20Sites/Dasboard/technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/dj.svg	(from https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
17:28:30	585/585	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2261b18a07-249%22	https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/dj.svg	C:/My%20Web%20Sites/Dasboard/technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/dj.svg	(from https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
17:28:30	239/239	---M--	200	added ('OK')	image/svg+xml	etag:%2261b18a07-ef%22	https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/dk.svg	C:/My%20Web%20Sites/Dasboard/technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/dk.svg	(from https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
17:28:31	235/235	---M--	200	added ('OK')	image/svg+xml	etag:%2261b18a07-eb%22	https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/dk.svg	C:/My%20Web%20Sites/Dasboard/technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/dk.svg	(from https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
17:28:31	15975/15975	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2261b18a07-3e67%22	https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/dm.svg	C:/My%20Web%20Sites/Dasboard/technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/dm.svg	(from https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
17:28:32	16457/16457	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2261b18a07-4049%22	https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/dm.svg	C:/My%20Web%20Sites/Dasboard/technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/dm.svg	(from https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
17:28:32	393849/393849	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2261b18a07-60279%22	https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/do.svg	C:/My%20Web%20Sites/Dasboard/technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/do.svg	(from https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
17:28:33	391369/391369	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2261b18a07-5f8c9%22	https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/do.svg	C:/My%20Web%20Sites/Dasboard/technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/do.svg	(from https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
17:28:33	294/294	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2261b18a07-126%22	https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/dz.svg	C:/My%20Web%20Sites/Dasboard/technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/dz.svg	(from https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
17:28:33	305/305	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2261b18a07-131%22	https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/dz.svg	C:/My%20Web%20Sites/Dasboard/technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/dz.svg	(from https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
17:28:34	29320/29320	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2261b18a07-7288%22	https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/ec.svg	C:/My%20Web%20Sites/Dasboard/technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/ec.svg	(from https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
17:28:34	29875/29875	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2261b18a07-74b3%22	https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/ec.svg	C:/My%20Web%20Sites/Dasboard/technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/ec.svg	(from https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
17:28:34	321/321	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2261b18a07-141%22	https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/ee.svg	C:/My%20Web%20Sites/Dasboard/technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/ee.svg	(from https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
17:28:35	352/352	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2261b18a07-160%22	https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/ee.svg	C:/My%20Web%20Sites/Dasboard/technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/ee.svg	(from https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
17:28:35	9899/9899	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2261b18a07-26ab%22	https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/eg.svg	C:/My%20Web%20Sites/Dasboard/technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/eg.svg	(from https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
17:28:36	9913/9913	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2261b18a07-26b9%22	https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/eg.svg	C:/My%20Web%20Sites/Dasboard/technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/eg.svg	(from https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
17:28:36	873/873	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2261b18a07-369%22	https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/eh.svg	C:/My%20Web%20Sites/Dasboard/technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/eh.svg	(from https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
17:28:37	817/817	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2261b18a07-331%22	https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/eh.svg	C:/My%20Web%20Sites/Dasboard/technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/eh.svg	(from https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
17:28:37	3187/3187	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2261b18a07-c73%22	https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/er.svg	C:/My%20Web%20Sites/Dasboard/technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/er.svg	(from https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
17:28:37	3371/3371	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2261b18a07-d2b%22	https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/er.svg	C:/My%20Web%20Sites/Dasboard/technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/er.svg	(from https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
17:28:38	90819/90819	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2261b18a07-162c3%22	https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/es.svg	C:/My%20Web%20Sites/Dasboard/technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/es.svg	(from https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
17:28:38	92546/92546	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2261b18a07-16982%22	https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/es.svg	C:/My%20Web%20Sites/Dasboard/technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/es.svg	(from https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
17:28:39	1233/1233	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2261b18a07-4d1%22	https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/et.svg	C:/My%20Web%20Sites/Dasboard/technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/et.svg	(from https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
17:28:39	1226/1226	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2261b18a07-4ca%22	https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/et.svg	C:/My%20Web%20Sites/Dasboard/technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/et.svg	(from https://technext.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
