date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:29:31	14212/14212	---M-Z	200	added ('OK')	application/javascript	etag:W/%2263299ea1-3784%22	https://technext.github.io/tour/js/aos.js	C:/My%20Web%20Sites/Travel%20project/technext.github.io/tour/js/aos.js	(from https://technext.github.io/tour/?daterange=12%2F08%2F2022+-+12%2F08%2F2022)
20:29:31	53324/53324	---M-Z	200	added ('OK')	application/javascript	etag:W/%2263299ea1-d04c%22	https://technext.github.io/tour/js/moment.min.js	C:/My%20Web%20Sites/Travel%20project/technext.github.io/tour/js/moment.min.js	(from https://technext.github.io/tour/?daterange=12%2F08%2F2022+-+12%2F08%2F2022)
20:29:32	65022/65022	---M-Z	200	added ('OK')	application/javascript	etag:W/%2263299ea1-fdfe%22	https://technext.github.io/tour/js/daterangepicker.js	C:/My%20Web%20Sites/Travel%20project/technext.github.io/tour/js/daterangepicker.js	(from https://technext.github.io/tour/?daterange=12%2F08%2F2022+-+12%2F08%2F2022)
20:29:32	11662/11662	---M-Z	200	added ('OK')	application/javascript	etag:W/%2263299ea1-2d8e%22	https://technext.github.io/tour/js/typed.js	C:/My%20Web%20Sites/Travel%20project/technext.github.io/tour/js/typed.js	(from https://technext.github.io/tour/?daterange=12%2F08%2F2022+-+12%2F08%2F2022)
20:29:32	5522/5522	---M-Z	200	added ('OK')	application/javascript	etag:W/%2263299ea1-1592%22	https://technext.github.io/tour/js/custom.js	C:/My%20Web%20Sites/Travel%20project/technext.github.io/tour/js/custom.js	(from https://technext.github.io/tour/?daterange=12%2F08%2F2022+-+12%2F08%2F2022)
20:29:33	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22638fcda5-247b%22	https://technext.github.io/tour/css/owl.video.play.png	C:/My%20Web%20Sites/Travel%20project/technext.github.io/tour/css/owl.video.play.png	(from https://technext.github.io/tour/css/owl.carousel.min.css)
20:29:33	307332/307332	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2263299ea1-4b084%22	https://technext.github.io/tour/fonts/icomoon/fonts/icomoon.eot?10si43	C:/My%20Web%20Sites/Travel%20project/technext.github.io/tour/fonts/icomoon/fonts/icomoon1a44.eot	(from https://technext.github.io/tour/fonts/icomoon/style.css)
20:29:33	307168/307168	---M-Z	200	added ('OK')	font/ttf	etag:W/%2263299ea1-4afe0%22	https://technext.github.io/tour/fonts/icomoon/fonts/icomoon.ttf?10si43	C:/My%20Web%20Sites/Travel%20project/technext.github.io/tour/fonts/icomoon/fonts/icomoon1a44.ttf	(from https://technext.github.io/tour/fonts/icomoon/style.css)
20:29:34	307244/307244	---M--	200	added ('OK')	font/woff	etag:%2263299ea1-4b02c%22	https://technext.github.io/tour/fonts/icomoon/fonts/icomoon.woff?10si43	C:/My%20Web%20Sites/Travel%20project/technext.github.io/tour/fonts/icomoon/fonts/icomoon1a44.woff	(from https://technext.github.io/tour/fonts/icomoon/style.css)
20:29:34	935341/935341	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2263299ea1-e45ad%22	https://technext.github.io/tour/fonts/icomoon/fonts/icomoon.svg?10si43	C:/My%20Web%20Sites/Travel%20project/technext.github.io/tour/fonts/icomoon/fonts/icomoon1a44.svg	(from https://technext.github.io/tour/fonts/icomoon/style.css)
20:29:35	4838/4838	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2263299ea1-12e6%22	https://technext.github.io/tour/fonts/flaticon/font/Flaticon.eot	C:/My%20Web%20Sites/Travel%20project/technext.github.io/tour/fonts/flaticon/font/Flaticon.eot	(from https://technext.github.io/tour/fonts/flaticon/font/flaticon.css)
20:29:35	4838/4838	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2263299ea1-12e6%22	https://technext.github.io/tour/fonts/flaticon/font/Flaticon.eot?	C:/My%20Web%20Sites/Travel%20project/technext.github.io/tour/fonts/flaticon/font/Flaticond41d.eot	(from https://technext.github.io/tour/fonts/flaticon/font/flaticon.css)
20:29:35	2436/2436	---M--	200	added ('OK')	font/woff2	etag:%2263299ea1-984%22	https://technext.github.io/tour/fonts/flaticon/font/Flaticon.woff2	C:/My%20Web%20Sites/Travel%20project/technext.github.io/tour/fonts/flaticon/font/Flaticon.woff2	(from https://technext.github.io/tour/fonts/flaticon/font/flaticon.css)
20:29:35	3076/3076	---M--	200	added ('OK')	font/woff	etag:%2263299ea1-c04%22	https://technext.github.io/tour/fonts/flaticon/font/Flaticon.woff	C:/My%20Web%20Sites/Travel%20project/technext.github.io/tour/fonts/flaticon/font/Flaticon.woff	(from https://technext.github.io/tour/fonts/flaticon/font/flaticon.css)
20:29:36	4660/4660	---M-Z	200	added ('OK')	font/ttf	etag:W/%2263299ea1-1234%22	https://technext.github.io/tour/fonts/flaticon/font/Flaticon.ttf	C:/My%20Web%20Sites/Travel%20project/technext.github.io/tour/fonts/flaticon/font/Flaticon.ttf	(from https://technext.github.io/tour/fonts/flaticon/font/flaticon.css)
20:29:36	27682/27682	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2263299ea1-6c22%22	https://technext.github.io/tour/fonts/flaticon/font/Flaticon.svg	C:/My%20Web%20Sites/Travel%20project/technext.github.io/tour/fonts/flaticon/font/Flaticon.svg	(from https://technext.github.io/tour/fonts/flaticon/font/flaticon.css)
20:29:37	221579/221579	---M--	200	added ('OK')	image/jpeg	etag:%2263299ea1-3618b%22	https://technext.github.io/tour/images/slider-1.jpg	C:/My%20Web%20Sites/Travel%20project/technext.github.io/tour/images/slider-1.jpg	(from https://technext.github.io/tour/elements.html)
20:29:37	408804/408804	---M--	200	added ('OK')	image/jpeg	etag:%2263299ea1-63ce4%22	https://technext.github.io/tour/images/slider-2.jpg	C:/My%20Web%20Sites/Travel%20project/technext.github.io/tour/images/slider-2.jpg	(from https://technext.github.io/tour/elements.html)
20:29:38	646235/646235	---M--	200	added ('OK')	image/jpeg	etag:%2263299ea1-9dc5b%22	https://technext.github.io/tour/images/slider-4.jpg	C:/My%20Web%20Sites/Travel%20project/technext.github.io/tour/images/slider-4.jpg	(from https://technext.github.io/tour/elements.html)
20:29:38	98015/98015	---M--	200	added ('OK')	image/jpeg	etag:%2263299ea1-17edf%22	https://technext.github.io/tour/images/gal_1.jpg	C:/My%20Web%20Sites/Travel%20project/technext.github.io/tour/images/gal_1.jpg	(from https://technext.github.io/tour/elements.html)
20:29:39	88994/88994	---M--	200	added ('OK')	image/jpeg	etag:%2263299ea1-15ba2%22	https://technext.github.io/tour/images/gal_2.jpg	C:/My%20Web%20Sites/Travel%20project/technext.github.io/tour/images/gal_2.jpg	(from https://technext.github.io/tour/elements.html)
20:29:39	75749/75749	---M--	200	added ('OK')	image/jpeg	etag:%2263299ea1-127e5%22	https://technext.github.io/tour/images/gal_3.jpg	C:/My%20Web%20Sites/Travel%20project/technext.github.io/tour/images/gal_3.jpg	(from https://technext.github.io/tour/elements.html)
20:29:40	86710/86710	---M--	200	added ('OK')	image/jpeg	etag:%2263299ea1-152b6%22	https://technext.github.io/tour/images/gal_4.jpg	C:/My%20Web%20Sites/Travel%20project/technext.github.io/tour/images/gal_4.jpg	(from https://technext.github.io/tour/elements.html)
20:29:40	128589/128589	---M--	200	added ('OK')	image/jpeg	etag:%2263299ea1-1f64d%22	https://technext.github.io/tour/images/gal_5.jpg	C:/My%20Web%20Sites/Travel%20project/technext.github.io/tour/images/gal_5.jpg	(from https://technext.github.io/tour/elements.html)
20:29:40	75607/75607	---M--	200	added ('OK')	image/jpeg	etag:%2263299ea1-12757%22	https://technext.github.io/tour/images/gal_6.jpg	C:/My%20Web%20Sites/Travel%20project/technext.github.io/tour/images/gal_6.jpg	(from https://technext.github.io/tour/elements.html)
20:29:40	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22638fcda5-247b%22	https://technext.github.io/tour/images/bg_1.jpg	C:/My%20Web%20Sites/Travel%20project/technext.github.io/tour/images/bg_1.jpg	(from https://technext.github.io/tour/elements.html)
20:29:41	79482/79482	---M--	200	added ('OK')	image/jpeg	etag:%2263299ea1-1367a%22	https://technext.github.io/tour/images/person_1.jpg	C:/My%20Web%20Sites/Travel%20project/technext.github.io/tour/images/person_1.jpg	(from https://technext.github.io/tour/elements.html)
20:29:41	877948/877948	---M--	200	added ('OK')	image/jpeg	etag:%2263299ea1-d657c%22	https://technext.github.io/tour/images/slider-3.jpg	C:/My%20Web%20Sites/Travel%20project/technext.github.io/tour/images/slider-3.jpg	(from https://technext.github.io/tour/about.html)
20:29:44	421075/421075	---M--	200	added ('OK')	image/jpeg	etag:%2263299ea1-66cd3%22	https://technext.github.io/tour/images/slider-5.jpg	C:/My%20Web%20Sites/Travel%20project/technext.github.io/tour/images/slider-5.jpg	(from https://technext.github.io/tour/about.html)
